"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene","external_gene_name","chromosome_name","start_position","end_position","strand","gene_biotype","description"
"15","ENSG00000001629",2182.81795887127,0.044139412643849,0.173622740628615,0.254225987241295,0.799320975063071,0.988493531615488,54467,"ANKIB1","7",92245974,92401383,1,"protein_coding","ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]"
"16","ENSG00000001630",336.67311430796,-0.104588016655299,0.353689721955148,-0.29570555818572,0.767454952107267,0.987786355163825,1595,"CYP51A1","7",92112153,92134803,-1,"protein_coding","cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]"
"17","ENSG00000001631",920.821587796202,-0.127200184314684,0.138803151774774,-0.91640703174437,0.359453448583533,0.891979200770084,889,"KRIT1","7",92198969,92246166,-1,"protein_coding","KRIT1, ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]"
"18","ENSG00000002016",451.604996611894,-0.602046764444773,0.300571260183031,-2.00300841829708,0.0451763849031571,0.435300541696933,5893,"RAD52","12",912077,990053,-1,"protein_coding","RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]"
"19","ENSG00000002330",535.071616445409,0.296570337119529,0.400776407850148,0.739989508639985,0.459306360286693,0.934051085024561,572,"BAD","11",64269830,64284704,-1,"protein_coding","BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]"
"20","ENSG00000002549",1480.02733770333,0.223254382877397,0.505751760718485,0.441430757572125,0.658901179334204,0.9817897789987,51056,"LAP3","4",17577192,17607972,1,"protein_coding","leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]"
"21","ENSG00000002586",14354.4627814302,0.123894729401441,0.86826504352215,0.142692292319931,0.886533204262369,0.996235126330241,4267,"CD99","X",2691187,2741309,1,"protein_coding","CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082]"
"22","ENSG00000002746",95.5210840832132,0.286107457003061,1.00806817225748,0.283817567974941,0.776550190618542,0.987786355163825,23072,"HECW1","7",43112629,43566001,1,"protein_coding","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]"
"23","ENSG00000002822",682.879647628094,0.273730025593703,0.217982349015713,1.25574399408812,0.209208803063884,0.766147096449028,8379,"MAD1L1","7",1815793,2233243,-1,"protein_coding","mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]"
"24","ENSG00000002834",9135.91883741669,0.130659193915063,0.60469476599516,0.216074623533468,0.828929579964428,0.990396960109643,3927,"LASP1","17",38869859,38921770,1,"protein_coding","LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"25","ENSG00000002919",465.489143808471,0.17231229328827,0.170798953979294,1.0088603546668,0.313041610864189,0.864377079314374,29916,"SNX11","17",48103357,48123074,1,"protein_coding","sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]"
"26","ENSG00000002933",753.202645679124,2.30994969623314,1.47477832720771,1.56630298507757,0.11727770251107,0.632328563384052,55365,"TMEM176A","7",150800403,150805118,1,"protein_coding","transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]"
"27","ENSG00000003056",1329.88695776524,-0.16093562434648,0.323212085500725,-0.497925763194023,0.618536367756706,0.978136167786471,4074,"M6PR","12",8940361,8949761,-1,"protein_coding","mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]"
"28","ENSG00000003096",87.5348240242296,0.829697104985557,1.31394492552637,0.631455009161195,0.527743057787925,0.954031092239138,90293,"KLHL13","X",117897813,118117340,-1,"protein_coding","kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"29","ENSG00000003137",638.79343342889,-1.3677549580636,1.03130682490073,-1.32623475869585,0.184761949355495,0.733047574706397,56603,"CYP26B1","2",72129238,72148038,-1,"protein_coding","cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]"
"30","ENSG00000003147",210.346908156869,-0.503238845008744,1.48513247119962,-0.338851149488537,0.734721866553123,0.986332405851015,3382,"ICA1","7",8113184,8262687,-1,"protein_coding","islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"31","ENSG00000003249",108.665467418482,1.85501401959515,0.907685066276898,2.04367581721264,0.0409855837640992,0.41844047403019,79007,"DBNDD1","16",90004865,90020128,-1,"protein_coding","dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]"
"32","ENSG00000003393",1714.88200124295,-0.386595014455139,0.390360042935014,-0.990354984973446,0.322000639705999,0.867687076022466,57679,"ALS2","2",201700267,201780956,-1,"protein_coding","ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]"
"33","ENSG00000003400",66.7867036758352,0.639635921721737,0.912082719899156,0.701291569028364,0.483121074162346,0.939418504193688,843,"CASP10","2",201182881,201229406,1,"protein_coding","caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]"
"34","ENSG00000003402",3015.30493829769,-0.43199515179558,0.303783772917338,-1.42204814841486,0.155012273837442,0.692213051665244,8837,"CFLAR","2",201116154,201176687,1,"protein_coding","CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]"
"35","ENSG00000003436",448.384718500457,-0.335957616415738,1.13800815127688,-0.295215474545401,0.767829281541884,0.987786355163825,7035,"TFPI","2",187464230,187565760,-1,"protein_coding","tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]"
"36","ENSG00000003509",514.289864344161,-0.442098441972974,0.253483973138591,-1.74408834017786,0.0811436868941737,0.546257444395763,55471,"NDUFAF7","2",37231631,37253403,1,"protein_coding","NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]"
"37","ENSG00000003756",4179.00014622934,-0.70198000136687,0.387174861788498,-1.81308259044551,0.0698190839109654,0.520180611275324,10181,"RBM5","3",50088908,50119021,1,"protein_coding","RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]"
"38","ENSG00000003987",88.0551791698506,-0.377667781174566,0.722850537294679,-0.522470084324783,0.60134307024039,0.970937607575075,9108,"MTMR7","8",17296794,17413528,-1,"protein_coding","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]"
"39","ENSG00000003989",2277.10373995427,0.390782920272164,2.15289954145477,0.181514702728815,0.855963593727846,0.994340368281245,6542,"SLC7A2","8",17497088,17570573,1,"protein_coding","solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]"
"40","ENSG00000004059",1995.44525733582,0.38413687556096,0.320835179884865,1.19730285094924,0.231188533622441,0.795343217920265,381,"ARF5","7",127588386,127591700,1,"protein_coding","ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]"
"41","ENSG00000004139",356.975585118018,0.145375988320228,0.378022224317264,0.384569951099536,0.700556060592967,0.986332405851015,23098,"SARM1","17",28364356,28404049,1,"protein_coding","sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"42","ENSG00000004142",2116.79999992503,0.241422906492137,0.293309993740552,0.823098127047413,0.410452193819772,0.912252881890172,26073,"POLDIP2","17",28346633,28357527,-1,"protein_coding","DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]"
"43","ENSG00000004399",6517.23750207169,0.300014543417758,0.372309921231865,0.805819362602796,0.420347011907565,0.916815217863757,23129,"PLXND1","3",129555175,129606818,-1,"protein_coding","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"44","ENSG00000004455",1526.64209411156,-0.0459218220001356,0.157765618850781,-0.291076232798033,0.770993016781215,0.987786355163825,204,"AK2","1",33007940,33080996,-1,"protein_coding","adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]"
"45","ENSG00000004478",1298.34904370662,0.0120130544499623,0.257786845348724,0.046600727177182,0.962831452458124,0.99813461785308,2288,"FKBP4","12",2794970,2805423,1,"protein_coding","FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]"
"46","ENSG00000004487",2271.11361626607,-0.0848676124524755,0.129589295264358,-0.654896782016975,0.512534212250123,0.950064513181564,23028,"KDM1A","1",23019443,23083689,1,"protein_coding","lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]"
"47","ENSG00000004534",5130.16854668083,-0.911695281100168,0.302695739528431,-3.01191976643112,0.00259601202813646,0.092794002357457,10180,"RBM6","3",49940007,50100045,1,"protein_coding","RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]"
"48","ENSG00000004660",243.455625202072,0.325112678193088,0.525973925963025,0.618115579774848,0.536499153058409,0.957358204622326,84254,"CAMKK1","17",3860315,3894891,-1,"protein_coding","calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]"
"49","ENSG00000004700",942.137849154908,0.0639270330956521,0.621175524721473,0.102912994075734,0.918032024680341,0.998062892032955,5965,"RECQL","12",21468910,21501669,-1,"protein_coding","RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]"
"50","ENSG00000004766",531.932664411821,-0.438451298998807,0.162474643507342,-2.69858292675062,0.00696353862507262,0.172183151885875,55610,"VPS50","7",93232340,93361123,1,"protein_coding","VPS50, EARP/GARPII complex subunit [Source:HGNC Symbol;Acc:HGNC:25956]"
"51","ENSG00000004776",1860.57556056609,0.437026445547465,1.07484259157338,0.406595764787972,0.684304908360104,0.984027827411291,126393,"HSPB6","19",35754566,35758079,-1,"protein_coding","heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]"
"52","ENSG00000004777",546.016112407793,-0.750729961403364,0.516102670753384,-1.45461359521252,0.145776265126041,0.681501847999043,115703,"ARHGAP33","19",35774532,35788822,1,"protein_coding","Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]"
"53","ENSG00000004779",685.121865283353,0.156929699397782,0.263873387940627,0.594715900009941,0.552033391740119,0.961834651804058,4706,"NDUFAB1","16",23581014,23596316,-1,"protein_coding","NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]"
"54","ENSG00000004799",251.142188280379,0.788396886460246,1.17629020500519,0.67024011855711,0.502704733100714,0.946343047933734,5166,"PDK4","7",95583499,95596516,-1,"protein_coding","pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]"
"55","ENSG00000004838",28.4017779677984,0.476017783097728,0.723051047579593,0.658346025071388,0.510315809768391,0.949463987784654,51364,"ZMYND10","3",50341110,50345732,-1,"protein_coding","zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]"
"56","ENSG00000004846",1097.70836233702,-1.67453984476105,2.26909965899698,-0.737975451241862,0.460529366957635,0.935057353451482,340273,"ABCB5","7",20615207,20777038,1,"protein_coding","ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46]"
"57","ENSG00000004864",687.868777678132,-0.349630059157501,0.639708784041917,-0.546545659336439,0.584690910783408,0.967026015743581,10165,"SLC25A13","7",96120220,96322147,-1,"protein_coding","solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]"
"58","ENSG00000004866",341.669526842146,-0.0205520124781829,0.354483667507399,-0.0579773184550285,0.953766695380757,0.998062892032955,7982,"ST7","7",116953238,117230103,1,"protein_coding","suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]"
"59","ENSG00000004897",1498.49674390371,0.0520131947297345,0.2961247064342,0.175646251729732,0.860571863562059,0.994599578976522,996,"CDC27","17",47117703,47189422,-1,"protein_coding","cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]"
"60","ENSG00000004961",609.787475444067,0.216757447716467,0.347331383307322,0.624065253339568,0.532584731988723,0.956179398404407,3052,"HCCS","X",11111301,11123086,1,"protein_coding","holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]"
"61","ENSG00000004975",1851.5020691835,-0.272074451968361,0.138867491609366,-1.95923789517064,0.0500849331004958,0.453696430439464,1856,"DVL2","17",7225342,7234517,-1,"protein_coding","dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]"
"62","ENSG00000005007",3584.6315260328,0.27446869031571,0.0909591519686602,3.01749394508732,0.00254874132757383,0.091670689171254,5976,"UPF1","19",18831938,18868236,1,"protein_coding","UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]"
"63","ENSG00000005020",532.038947931124,-0.12281110690911,0.894823914881968,-0.137246116097947,0.890836260393505,0.996484472195878,8935,"SKAP2","7",26667068,26995239,-1,"protein_coding","src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]"
"64","ENSG00000005022",2218.6130422848,-0.112074969801973,0.163299331413842,-0.686316158380018,0.492513761712161,0.942775870065056,292,"SLC25A5","X",119468422,119471396,1,"protein_coding","solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]"
"65","ENSG00000005059",427.265789194456,0.078579043003249,0.344864486030772,0.227854842079151,0.819759090064631,0.989879001234614,55013,"MCUB","4",109560209,109688719,1,"protein_coding","mitochondrial calcium uniporter dominant negative beta subunit [Source:HGNC Symbol;Acc:HGNC:26076]"
"66","ENSG00000005073",202.790432082067,0.0796494804812497,2.19961986724578,0.036210566047024,0.971114461028687,0.998825320412401,3207,"HOXA11","7",27181510,27185223,-1,"protein_coding","homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]"
"67","ENSG00000005075",452.468179571492,0.150201846186631,0.346436689586833,0.433562179472865,0.664606403948076,0.9817897789987,5439,"POLR2J","7",102473118,102478907,-1,"protein_coding","RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]"
"68","ENSG00000005100",787.522949503698,-0.102015118380905,0.187780236762258,-0.543268664156932,0.586944836196166,0.967814862749911,56919,"DHX33","17",5440917,5468982,-1,"protein_coding","DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]"
"69","ENSG00000005108",98.4298845232062,-0.943455525639916,1.41197065988157,-0.668183519988334,0.504016453763531,0.947563195876076,221981,"THSD7A","7",11370365,11832198,-1,"protein_coding","thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"70","ENSG00000005156",622.154002497325,0.0297582976541977,0.231444921274762,0.128576153195731,0.897693036649358,0.996484472195878,3980,"LIG3","17",34980494,35009743,1,"protein_coding","DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]"
"71","ENSG00000005175",594.881012715921,0.0696549777544058,0.200955208938339,0.346619418936181,0.728877255156026,0.986332405851015,79657,"RPAP3","12",47661249,47706030,-1,"protein_coding","RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]"
"72","ENSG00000005189",87.1748164280131,-0.16276129628483,0.361285599279855,-0.450505906156402,0.652345696491671,0.981016635683364,81691,"REXO5","16",20806429,20849668,1,"protein_coding","RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]"
"73","ENSG00000005194",771.946300225209,0.0633271664933213,0.146175731676465,0.433226266542554,0.66485039836844,0.9817897789987,57019,"CIAPIN1","16",57428187,57447420,-1,"protein_coding","cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]"
"74","ENSG00000005206",2275.79646088626,-0.403978487250344,0.30954785154532,-1.3050598969872,0.19187245292058,0.744063561870336,56928,"SPPL2B","19",2328615,2355095,1,"protein_coding","signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]"
"75","ENSG00000005238",1026.21722476307,0.166234241329274,0.331169419875954,0.501961326596943,0.615694725099762,0.97711693062875,80256,"FAM214B","9",35104112,35116341,-1,"protein_coding","family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]"
"76","ENSG00000005243",2049.85399059896,0.362699622867257,0.948004389669542,0.382592767311645,0.702021733826169,0.986332405851015,51226,"COPZ2","17",48026167,48038030,-1,"protein_coding","coatomer protein complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]"
"77","ENSG00000005249",173.88623482012,0.0196192351389315,0.562851953454471,0.0348568305013771,0.972193903946528,0.998871425320141,5577,"PRKAR2B","7",107044705,107161811,1,"protein_coding","protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"78","ENSG00000005302",690.080371085035,-0.151768061857805,0.323205019612269,-0.469572106398199,0.638660757160527,0.980228011825445,10943,"MSL3","X",11758159,11775772,1,"protein_coding","MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]"
"79","ENSG00000005339",3112.93880992652,0.030965489491817,0.13425025308867,0.230654980377317,0.817582850887685,0.989879001234614,1387,"CREBBP","16",3725054,3880726,-1,"protein_coding","CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]"
"80","ENSG00000005379",2136.26867106757,-0.621534637781671,0.82313103039819,-0.7550859034934,0.450197440673173,0.928151684570029,9256,"TSPOAP1","17",58301228,58328795,-1,"protein_coding","TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"81","ENSG00000005436",393.275604430517,-0.558396647683699,0.268004183885914,-2.08353705374018,0.037202297851971,0.404446812331952,6936,"GCFC2","2",75652000,75710989,-1,"protein_coding","GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]"
"82","ENSG00000005448",348.057252401762,0.0653022996490119,0.160049464591785,0.40801323400593,0.683263959002546,0.984027827411291,84058,"WDR54","2",74421678,74425755,1,"protein_coding","WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]"
"83","ENSG00000005469",580.018062312997,0.404026371356663,0.239531379216979,1.68673671348369,0.091653989289231,0.56755391455924,54677,"CROT","7",87345681,87399795,1,"protein_coding","carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]"
"84","ENSG00000005471",58.7742119684307,1.31296233136176,0.6229263768242,2.10773275977733,0.0350541119351677,0.395747602381174,5244,"ABCB4","7",87401697,87480435,-1,"protein_coding","ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]"
"85","ENSG00000005483",2100.9555067958,-0.102907563541491,0.295848860980844,-0.347838295541568,0.727961627721082,0.986332405851015,55904,"KMT2E","7",105014179,105114361,1,"protein_coding","lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]"
"86","ENSG00000005486",2041.6663623691,0.627695511498138,0.356950628200759,1.7584939257905,0.0786635041989779,0.539278038073548,57414,"RHBDD2","7",75842602,75888926,1,"protein_coding","rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]"
"87","ENSG00000005513",1053.03953187361,-0.516280519321651,1.73076456223637,-0.298296215780239,0.76547709226986,0.987786355163825,30812,"SOX8","16",981770,986979,1,"protein_coding","SRY-box 8 [Source:HGNC Symbol;Acc:HGNC:11203]"
"88","ENSG00000005700",2165.56539413939,-0.0122385958315764,0.165689201926738,-0.0738647762754506,0.94111798371551,0.998062892032955,25998,"IBTK","6",82169986,82247754,-1,"protein_coding","inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]"
"89","ENSG00000005801",420.522385316656,-0.185549539734509,0.448046847529139,-0.414129774057705,0.678779068653431,0.983266739088094,7748,"ZNF195","11",3339261,3379222,-1,"protein_coding","zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]"
"90","ENSG00000005810",2268.90042132413,-0.409987289662122,0.4043827713338,-1.01385943894156,0.310649828131067,0.862374612386397,23077,"MYCBP2","13",77044657,77327094,-1,"protein_coding","MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]"
"91","ENSG00000005812",882.785103223421,-0.0677810047244327,0.383456579743697,-0.176763180774568,0.85969441106449,0.994437312390072,26224,"FBXL3","13",76992598,77027195,-1,"protein_coding","F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]"
"92","ENSG00000005882",738.768422396735,0.422366365529396,0.286282448086911,1.47534844819118,0.140118887401914,0.674314014302803,5164,"PDK2","17",50094737,50112152,1,"protein_coding","pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]"
"93","ENSG00000005884",8913.19467166308,-0.140108378248435,0.708672434898391,-0.197705415575425,0.843275552336528,0.993019628725994,3675,"ITGA3","17",50055968,50090481,1,"protein_coding","integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"94","ENSG00000005889",1202.88931169773,0.498134880675436,0.145442414610147,3.42496294502994,0.000614883277978993,0.0378714772686832,7543,"ZFX","X",24149173,24216255,1,"protein_coding","zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]"
"95","ENSG00000005893",6403.15431165349,0.0985597215980293,0.224606379408258,0.4388108737503,0.660798580655878,0.9817897789987,3920,"LAMP2","X",120427827,120469365,-1,"protein_coding","lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]"
"96","ENSG00000005961",64.0312874052273,-0.0968455285816187,1.36306410578969,-0.071049870780297,0.94335806460415,0.998062892032955,3674,"ITGA2B","17",44372180,44389505,-1,"protein_coding","integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]"
"97","ENSG00000006007",1779.38670924452,0.332453413984224,0.26147854943402,1.27143666164522,0.203573346991988,0.757263629755604,51573,"GDE1","16",19501693,19522123,-1,"protein_coding","glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]"
"98","ENSG00000006015",931.329149051625,-0.0142104424258575,0.0904081344177846,-0.157181016037668,0.87510218933016,0.994843678759576,55049,"REX1BD","19",18588685,18592336,1,"protein_coding","required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]"
"99","ENSG00000006016",661.44823885462,2.33669927169874,0.883480653340806,2.64487882429877,0.00817201759142898,0.187257015984002,9244,"CRLF1","19",18572220,18607741,-1,"protein_coding","cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"100","ENSG00000006025",588.616715200473,-0.410233850262424,0.530288106502613,-0.77360560275059,0.439164057833582,0.923783962301505,114881,"AC003665.1","17",47807372,47821834,-1,"protein_coding","oxysterol binding protein like 7 [Source:NCBI gene;Acc:114881]"
"101","ENSG00000006042",20663.7258365917,-0.890037260195284,0.929408306371865,-0.957638590158211,0.33824503279722,0.879359620634714,26022,"TMEM98","17",32927910,32945106,1,"protein_coding","transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"102","ENSG00000006047",28.8992674003023,-0.34182753972956,1.94118516645188,-0.176092186174263,0.860221519535727,0.994437312390072,51087,"YBX2","17",7288263,7294639,-1,"protein_coding","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"103","ENSG00000006062",266.896588472463,0.0161109477329931,0.250935138761746,0.0642036337058789,0.948808084087833,0.998062892032955,9020,"MAP3K14","17",45263119,45317145,-1,"protein_coding","mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]"
"104","ENSG00000006118",11678.8556624252,-0.0482629072967405,1.08438685540667,-0.0445070936226358,0.964500197688609,0.99813461785308,54972,"TMEM132A","11",60924463,60937159,1,"protein_coding","transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]"
"105","ENSG00000006125",5709.30804185424,0.30594392524312,0.102323866074147,2.98995666388742,0.0027901702931409,0.096409684195662,163,"AP2B1","17",35578046,35726413,1,"protein_coding","adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]"
